RiskPerformance,ExternalRiskEstimate,MSinceOldestTradeOpen,MSinceMostRecentTradeOpen,AverageMInFile,NumSatisfactoryTrades,NumTrades60Ever2DerogPubRec,NumTrades90Ever2DerogPubRec,PercentTradesNeverDelq,MSinceMostRecentDelq,MaxDelq2PublicRecLast12M,MaxDelqEver,NumTotalTrades,NumTradesOpeninLast12M,PercentInstallTrades,MSinceMostRecentInqexcl7days,NumInqLast6M,NumInqLast6Mexcl7days,NetFractionRevolvingBurden,NetFractionInstallBurden,NumRevolvingTradesWBalance,NumInstallTradesWBalance,NumBank2NatlTradesWHighUtilization,PercentTradesWBalance
0,81,99.0,1,54,35,0,0,100,15.0,7,8,36,1,25,0.0,2,2,8.0,42.0,2.0,3.0,0.0,67.0
0,80,415.0,10,129,20,0,0,90,5.0,4,6,20,1,20,0.0,0,0,8.0,84.0,1.0,1.0,0.0,50.0
0,84,288.0,2,85,11,0,0,100,15.0,7,8,13,1,38,17.0,1,0,20.0,68.5286090866801,2.0,1.0,1.0,38.0
0,88,209.0,9,93,19,0,0,100,15.0,7,8,19,1,53,5.0,0,0,0.0,68.5286090866801,1.0,1.0,0.0,29.0
0,82,163.0,38,92,12,0,0,100,15.0,7,8,12,0,17,18.0,0,0,33.0,68.5286090866801,4.0,2.485067169978905,0.0,100.0
1,60,281.0,1,73,35,0,0,78,0.0,4,6,40,4,28,0.0,8,8,16.0,86.0,10.0,4.0,2.0,68.0
1,60,164.0,4,67,18,2,0,67,1.0,4,5,24,2,58,0.0,5,5,0.0,53.0,0.0,4.0,0.0,63.0
0,75,407.0,1,90,27,1,0,94,18.0,6,5,31,3,16,0.0,1,1,3.0,68.5286090866801,8.0,2.0,0.0,59.0
1,59,191.0,4,74,38,0,0,93,5.0,4,6,40,2,33,1.0,2,2,48.0,45.0,12.0,3.0,3.0,83.0
0,75,180.0,4,74,35,0,0,100,15.0,7,8,36,5,44,0.0,4,4,41.0,97.0,1.0,3.0,0.0,80.0
0,73,116.0,23,65,23,0,0,100,15.0,7,8,23,0,39,1.0,1,1,25.0,70.0,3.0,4.0,1.0,62.0
0,87,126.0,7,71,21,0,0,100,15.0,7,8,22,1,38,13.0,0,0,10.0,50.0,2.0,2.0,0.0,67.0
0,90,244.0,4,96,31,0,0,100,15.0,7,8,31,1,42,0.0,3,3,2.0,68.5286090866801,1.0,1.0,0.0,20.0
0,63,69.0,3,42,13,7,7,100,15.0,6,8,13,2,15,0.0,1,1,53.0,58.0,6.0,2.0,1.0,89.0
0,89,363.0,1,106,21,0,0,100,15.0,6,7,24,1,29,0.0,1,1,2.0,74.0,5.0,2.0,0.0,64.0
0,82,154.0,1,82,35,0,0,100,15.0,7,8,36,5,42,0.0,1,1,12.0,100.0,2.0,2.0,0.0,44.0
0,70,253.0,33,131,23,1,1,100,15.0,0,8,23,0,35,0.0,0,0,3.0,48.0,3.0,3.0,0.0,55.0
0,76,170.0,2,68,32,0,0,97,10.0,4,6,35,5,34,1.0,3,3,13.0,0.0,2.0,4.0,0.0,67.0
0,75,325.0,7,101,23,1,1,96,65.0,6,6,24,1,63,6.0,0,0,47.0,70.0,4.0,4.0,0.0,89.0
0,76,220.0,4,87,31,0,0,94,43.0,6,6,31,3,55,5.0,1,1,31.0,64.0,4.0,2.0,0.0,60.0
1,65,145.0,7,70,40,0,0,100,15.0,7,8,43,4,30,1.0,9,8,83.0,77.0,10.0,5.0,6.0,79.0
1,65,293.0,11,142,20,1,0,38,2.0,4,5,24,1,50,3.0,13,13,9.0,32.0,4.0,4.0,2.0,62.0
1,92,474.0,57,258,8,0,0,100,15.0,7,8,8,0,0,2.0,1,1,1.0,68.5286090866801,3.0,2.485067169978905,0.0,50.0
1,66,234.0,4,69,54,2,1,98,60.0,6,5,60,4,25,0.0,2,2,19.0,62.0,6.0,4.0,0.0,57.0
1,64,432.0,3,87,34,0,0,97,17.0,6,6,35,7,35,0.0,2,2,34.0,47.0,8.0,7.0,2.0,71.0
1,63,130.0,3,67,25,0,0,86,2.0,4,6,29,1,34,0.0,0,0,57.0,75.0,4.0,2.0,2.0,67.0
1,61,251.0,12,74,15,0,0,93,70.0,6,6,15,0,13,0.0,1,1,89.0,68.5286090866801,7.0,1.0,5.0,100.0
0,76,280.0,12,77,25,0,0,100,15.0,7,8,25,0,40,0.0,0,0,17.0,42.0,2.0,4.0,1.0,50.0
1,60,125.0,8,34,26,0,0,96,10.0,4,6,26,2,15,0.0,3,3,56.0,70.0,4.0,1.0,1.0,67.0
0,89,408.0,4,108,28,0,0,100,15.0,7,8,30,2,20,0.0,1,1,10.0,66.0,4.0,2.0,0.0,55.0
0,85,271.0,8,96,26,0,0,100,15.0,7,8,26,1,19,0.0,1,1,4.0,68.5286090866801,3.0,1.0,0.0,25.0
1,58,274.0,11,144,9,2,0,64,41.0,4,5,11,1,36,0.0,3,3,68.0,15.0,2.0,3.0,1.0,100.0
0,64,162.0,5,73,4,3,3,67,54.0,6,2,7,1,33,0.0,1,1,57.0,68.5286090866801,2.0,1.0,0.0,100.0
0,81,306.0,5,74,16,0,0,100,15.0,7,8,18,1,11,0.0,0,0,25.0,101.0,7.0,1.0,1.0,80.0
1,56,82.0,5,37,29,0,0,93,17.0,6,6,30,3,57,0.0,1,1,43.0,85.0,5.0,3.0,2.0,73.0
1,55,99.0,4,56,35,5,5,92,4.0,4,2,40,3,65,0.0,0,0,100.0,45.0,1.0,2.0,1.0920840064620356,100.0
1,51,232.0,6,93,13,2,1,69,1.0,0,2,16,3,38,0.0,0,0,94.0,88.0,2.0,3.0,1.0,83.0
1,68,130.0,8,51,30,2,2,97,71.0,6,6,36,2,53,0.0,0,0,59.0,24.0,5.0,4.0,0.0,75.0
1,55,147.0,1,83,12,2,2,86,32.0,6,2,15,1,29,0.0,2,2,66.0,68.5286090866801,6.0,1.0,2.0,89.0
0,87,336.0,4,120,35,0,0,100,15.0,7,8,35,4,14,0.0,2,2,3.0,68.5286090866801,6.0,1.0,0.0,47.0
1,68,264.0,17,106,22,0,0,88,78.0,6,6,26,0,46,0.0,0,0,64.0,65.0,5.0,3.0,3.0,90.0
1,70,233.0,6,69,31,0,0,97,6.0,4,6,33,1,33,0.0,0,0,35.0,68.0,6.0,3.0,1.0,59.0
0,75,254.0,4,60,9,0,0,100,15.0,7,8,9,2,44,0.0,1,1,60.0,95.0,2.0,2.0,0.0,80.0
1,70,321.0,11,67,13,2,2,82,71.0,6,4,17,1,53,0.0,4,4,50.0,80.0,3.0,5.0,0.0,90.0
0,77,165.0,12,75,20,0,0,95,15.0,6,6,20,0,20,0.0,0,0,41.0,44.0,4.0,2.0,1.0,43.0
1,73,232.0,5,72,19,0,0,95,8.0,4,6,19,3,42,0.0,0,0,35.0,85.0,6.0,2.0,0.0,73.0
0,60,273.0,3,126,32,4,4,89,2.0,4,6,35,3,11,0.0,0,0,37.0,74.0,16.0,2.0,0.0,95.0
1,77,324.0,7,85,26,0,0,100,15.0,7,8,26,3,38,0.0,0,0,16.0,65.0,4.0,4.0,0.0,59.0
0,80,220.0,5,105,32,0,0,100,15.0,7,8,32,2,41,0.0,0,0,36.0,54.0,3.0,4.0,1.0,58.0
1,82,161.0,4,60,41,0,0,100,15.0,7,8,44,4,23,0.0,4,4,2.0,68.5286090866801,3.0,1.0,1.0,29.0
1,83,176.0,8,70,8,0,0,100,15.0,7,8,8,3,50,0.0,0,0,38.0,91.0,2.0,2.0,0.0,80.0
1,65,321.0,6,114,27,1,1,82,17.0,5,3,28,3,32,0.0,0,0,66.0,68.5286090866801,6.0,1.0,1.0,88.0
1,77,140.0,2,73,15,0,0,88,12.0,6,6,17,2,53,0.0,1,1,17.0,64.0,2.0,4.0,1.0920840064620356,67.0
1,66,409.0,4,138,18,0,0,85,15.0,6,6,20,2,25,0.0,0,0,55.0,68.5286090866801,7.0,2.485067169978905,1.0,80.0
1,84,191.0,35,104,11,0,0,100,15.0,7,8,12,0,58,0.0,2,0,4.0,50.0,1.0,2.0,0.0,75.0
1,59,152.0,8,50,23,4,2,79,29.0,6,2,29,4,41,0.0,0,0,70.0,93.0,8.0,3.0,1.0,100.0
1,66,253.0,5,125,8,3,0,64,12.0,6,5,11,2,27,0.0,0,0,80.0,68.5286090866801,2.0,1.0,1.0,60.0
1,63,234.0,25,159,8,2,1,43,23.0,6,2,14,0,14,0.0,0,0,33.0,68.5286090866801,1.0,2.485067169978905,1.0,33.0
1,73,250.0,6,67,42,0,0,100,15.0,7,8,47,2,49,0.0,1,1,50.0,86.0,4.0,7.0,1.0,69.0
0,77,173.0,14,71,39,0,0,100,15.0,6,8,42,0,31,0.0,0,0,19.0,66.0,8.0,3.0,1.0,50.0
0,79,81.0,8,38,10,0,0,100,15.0,7,8,10,2,20,0.0,0,0,10.0,68.5286090866801,2.0,1.0,1.0920840064620356,50.0
1,64,164.0,8,71,25,1,0,92,7.0,4,6,26,3,38,0.0,3,3,58.0,84.0,3.0,3.0,0.0,67.0
1,67,282.0,11,108,37,0,0,95,3.0,4,6,40,1,43,0.0,1,1,68.0,58.0,5.0,3.0,2.0,80.0
1,80,290.0,5,82,14,0,0,87,17.0,5,6,15,2,60,0.0,0,0,16.0,44.0,3.0,4.0,0.0,78.0
1,74,279.0,3,90,31,1,1,97,12.0,6,4,33,3,18,0.0,2,2,5.0,95.0,4.0,3.0,0.0,47.0
0,70,196.0,4,64,34,0,0,100,15.0,7,8,35,1,37,0.0,0,0,83.0,68.5286090866801,6.0,1.0,3.0,100.0
1,65,77.0,6,50,2,1,1,67,57.0,6,3,3,1,67,0.0,0,0,34.862218549886386,68.5286090866801,4.101935749588138,1.0,1.0920840064620356,100.0
1,69,184.0,15,76,9,2,2,82,49.0,6,2,11,0,27,0.0,0,0,66.0,68.5286090866801,4.0,2.485067169978905,2.0,57.0
1,73,94.0,3,49,21,0,0,95,57.0,6,6,22,2,36,0.0,2,2,42.0,47.0,3.0,2.0,1.0,56.0
0,66,74.0,3,21,13,0,0,92,15.0,6,6,13,6,23,0.0,4,4,33.0,61.0,5.0,3.0,0.0,73.0
0,73,219.0,4,88,23,0,0,100,15.0,7,8,24,3,46,0.0,1,1,45.0,88.0,6.0,2.0,1.0,89.0
0,80,198.0,10,72,25,0,0,100,15.0,7,8,25,1,24,0.0,1,1,7.0,23.0,1.0,2.0,0.0,50.0
1,58,175.0,6,57,45,1,0,96,8.0,3,5,47,1,53,0.0,3,3,69.0,85.0,6.0,12.0,3.0,78.0
0,88,369.0,7,114,31,0,0,100,15.0,7,8,33,2,33,0.0,0,0,1.0,91.0,2.0,2.0,0.0,36.0
0,64,159.0,1,54,20,1,0,89,20.0,5,5,27,2,52,0.0,2,2,42.0,94.0,4.0,2.0,2.0,86.0
1,62,174.0,2,84,35,0,0,89,38.0,5,6,38,3,32,0.0,1,1,68.0,68.5286090866801,9.0,2.0,3.0,85.0
1,73,144.0,38,96,13,0,0,85,44.0,6,6,13,0,8,0.0,0,0,40.0,5.0,10.0,1.0,1.0,85.0
1,86,266.0,3,95,12,0,0,100,15.0,7,8,13,3,15,0.0,0,0,22.0,68.5286090866801,3.0,2.485067169978905,0.0,43.0
1,66,375.0,16,183,21,1,0,83,4.0,3,5,23,0,52,0.0,3,3,24.0,68.5286090866801,3.0,2.0,0.0,100.0
0,69,338.0,2,62,22,0,0,96,12.0,6,6,23,3,35,0.0,4,4,25.0,100.0,3.0,2.0,1.0,45.0
1,58,118.0,21,66,14,3,0,75,3.0,4,5,20,0,30,0.0,0,0,62.0,66.0,5.0,4.0,0.0,90.0
1,75,255.0,5,102,30,0,0,100,15.0,7,8,32,2,13,0.0,1,1,39.0,95.0,7.0,2.0,4.0,53.0
1,75,291.0,20,118,15,1,0,94,68.0,6,5,17,0,41,0.0,2,2,48.0,68.5286090866801,3.0,1.0,0.0,83.0
1,70,288.0,8,69,30,0,0,100,15.0,7,8,30,2,20,0.0,1,1,31.0,94.0,5.0,2.0,2.0,39.0
1,83,122.0,13,35,11,0,0,100,15.0,7,8,11,0,36,0.0,0,0,2.0,68.5286090866801,2.0,1.0,0.0,50.0
1,72,72.0,8,39,18,0,0,100,15.0,7,8,18,2,28,0.0,2,2,73.0,68.5286090866801,3.0,1.0,0.0,100.0
0,84,294.0,5,119,44,0,0,100,15.0,7,8,47,3,68,0.0,2,2,4.0,67.0,5.0,8.0,2.0,76.0
1,68,220.0,9,69,27,0,0,100,15.0,7,8,27,3,44,0.0,2,2,95.0,59.0,4.0,4.0,2.0,100.0
0,76,269.0,6,107,32,1,1,97,15.0,5,7,32,3,31,0.0,0,0,42.0,2.0,3.0,2.0,1.0,75.0
1,82,133.0,14,88,9,0,0,100,15.0,7,8,9,0,44,0.0,0,0,0.0,68.5286090866801,0.0,1.0,1.0920840064620356,50.0
0,62,21.0,12,17,4,0,0,100,15.0,7,8,4,0,50,0.0,4,3,120.0,83.0,1.0,2.0,1.0,75.0
1,79,106.0,9,64,16,0,0,100,15.0,7,8,16,1,38,0.0,2,2,20.0,44.0,2.0,3.0,1.0,50.0
1,77,191.0,4,76,20,0,0,100,15.0,7,8,20,2,35,0.0,3,2,69.0,17.0,2.0,2.0,1.0,63.0
1,82,247.0,3,57,46,0,0,98,18.0,6,6,46,3,28,0.0,0,0,3.0,45.0,3.0,2.0,0.0,45.0
0,64,120.0,6,49,15,1,1,88,25.0,6,4,16,2,44,0.0,1,1,69.0,81.0,4.0,3.0,2.0,78.0
0,68,343.0,1,96,40,1,1,90,39.0,6,2,43,3,37,0.0,11,11,75.0,58.0,8.0,6.0,4.0,71.0
1,57,123.0,13,57,5,6,6,71,29.0,6,2,8,0,29,0.0,2,2,100.0,68.5286090866801,1.0,1.0,1.0,100.0
1,75,78.0,3,41,6,0,0,100,15.0,7,8,6,1,67,0.0,4,4,56.0,101.0,2.0,1.0,0.0,100.0
0,84,149.0,13,80,13,0,0,100,15.0,7,8,13,0,85,0.0,1,1,0.0,87.0,0.0,2.0,1.0920840064620356,67.0
0,73,123.0,4,65,24,0,0,100,15.0,7,8,24,1,38,0.0,1,1,68.0,80.0,3.0,7.0,1.0,71.0
0,80,162.0,5,58,41,0,0,98,15.0,6,6,42,5,60,0.0,0,0,6.0,90.0,3.0,10.0,0.0,64.0
1,61,115.0,13,70,16,3,1,74,9.0,2,4,19,0,21,0.0,3,3,10.0,2.0,3.0,2.0,0.0,56.0
1,79,244.0,2,93,8,1,1,82,26.0,6,4,11,3,18,0.0,1,1,15.0,68.5286090866801,4.0,1.0,0.0,86.0
0,89,353.0,40,140,19,0,0,100,15.0,7,8,19,0,11,0.0,0,0,7.0,68.5286090866801,3.0,1.0,0.0,36.0
0,76,128.0,3,47,32,0,0,100,15.0,7,8,32,3,22,0.0,3,3,16.0,42.0,7.0,2.0,1.0,64.0
1,64,150.0,2,45,12,1,1,86,3.0,0,2,14,4,21,0.0,2,2,9.0,68.5286090866801,4.0,1.0,1.0920840064620356,56.0
1,72,221.0,11,84,22,3,2,81,46.0,6,4,26,1,23,0.0,0,0,30.0,68.5286090866801,5.0,1.0,0.0,70.0
1,58,39.0,4,22,12,0,0,83,6.0,4,6,12,3,8,0.0,3,3,45.0,100.0,6.0,1.0,1.0,88.0
1,80,131.0,19,66,7,0,0,100,15.0,7,8,7,0,71,0.0,0,0,34.862218549886386,74.0,1.0,2.0,1.0920840064620356,100.0
1,59,192.0,10,37,17,0,0,88,19.0,5,6,18,1,59,0.0,2,2,49.0,84.0,4.0,3.0,1.0920840064620356,78.0
1,62,282.0,13,99,24,4,3,70,18.0,6,3,31,0,26,0.0,0,0,29.0,68.5286090866801,4.0,1.0,1.0,45.0
1,87,208.0,10,63,42,0,0,100,15.0,7,8,42,2,26,0.0,0,0,9.0,70.0,5.0,3.0,0.0,56.0
1,52,132.0,13,62,21,1,1,86,5.0,4,2,22,0,32,0.0,1,1,41.0,90.0,10.0,2.0,1.0,80.0
0,61,197.0,10,84,18,5,4,63,7.0,4,3,24,1,58,0.0,0,0,0.0,68.5286090866801,1.0,1.0,1.0920840064620356,50.0
0,82,295.0,16,108,18,0,0,100,15.0,7,8,18,0,39,0.0,0,0,36.0,47.0,2.0,2.0,1.0,40.0
0,88,164.0,12,90,19,0,0,100,15.0,7,8,19,0,32,0.0,0,0,2.0,60.0,1.0,3.0,0.0,36.0
1,64,51.0,6,22,15,0,0,100,15.0,5,8,24,3,25,0.0,0,0,61.0,84.0,10.0,3.0,1.0,100.0
0,89,351.0,5,79,12,0,0,100,15.0,7,8,12,2,58,0.0,0,0,4.0,85.0,2.0,3.0,0.0,83.0
0,83,203.0,6,86,17,0,0,100,15.0,7,8,17,2,47,0.0,0,0,12.0,70.0,2.0,3.0,1.0,63.0
1,81,152.0,25,83,8,0,0,100,15.0,7,8,8,0,88,0.0,0,0,0.0,68.0,0.0,2.0,1.0920840064620356,67.0
0,60,168.0,23,97,3,6,3,25,7.0,0,5,11,0,25,0.0,0,0,26.0,68.0,2.0,2.0,0.0,80.0
0,66,176.0,7,61,24,0,0,92,0.0,4,6,24,1,33,0.0,0,0,18.0,92.0,4.0,2.0,1.0,58.0
0,70,206.0,19,75,17,0,0,100,15.0,7,8,18,0,28,0.0,1,1,58.0,68.5286090866801,4.0,1.0,3.0,60.0
1,69,124.0,14,66,20,0,0,95,3.0,4,6,20,0,60,0.0,0,0,58.0,73.0,3.0,3.0,1.0,86.0
1,65,106.0,5,42,11,1,0,92,22.0,6,5,13,3,31,0.0,2,2,60.0,68.5286090866801,4.0,1.0,1.0,83.0
1,60,141.0,50,94,13,2,2,73,4.0,4,6,15,0,27,0.0,0,0,61.0,68.5286090866801,2.0,1.0,0.0,100.0
0,76,208.0,22,100,22,0,0,100,15.0,7,8,22,0,45,0.0,0,0,76.0,39.0,2.0,2.0,1.0,83.0
1,72,141.0,1,66,10,0,0,83,15.0,6,6,12,2,25,0.0,1,1,49.0,94.0,2.0,1.0,1.0,33.0
1,69,165.0,4,62,12,0,0,92,75.0,6,6,12,2,58,0.0,1,1,97.0,71.0,4.0,1.0,3.0,100.0
1,58,162.0,8,65,21,1,1,100,15.0,0,8,22,1,33,0.0,1,1,44.0,54.0,4.0,3.0,1.0,78.0
0,64,345.0,3,109,31,2,1,92,59.0,6,2,36,3,42,0.0,3,3,51.0,78.0,6.0,1.0,3.0,64.0
0,82,340.0,1,87,45,0,0,100,15.0,5,8,49,6,27,0.0,10,10,3.0,82.0,6.0,5.0,0.0,44.0
0,67,37.0,5,19,18,0,0,100,15.0,7,8,18,5,6,0.0,2,2,30.0,68.5286090866801,10.0,1.0,1.0,65.0
1,66,190.0,2,73,25,5,5,88,63.0,6,2,35,3,59,0.0,2,2,94.0,121.0,4.0,4.0,1.0,100.0
1,63,115.0,4,54,20,2,1,91,47.0,0,5,24,2,50,0.0,1,1,52.0,75.0,4.0,2.0,1.0,88.0
1,76,182.0,0,89,41,0,0,100,15.0,7,8,44,3,27,0.0,3,3,40.0,100.0,5.0,4.0,3.0,50.0
1,81,155.0,9,63,18,0,0,100,15.0,7,8,19,2,28,0.0,2,2,3.0,68.5286090866801,3.0,2.0,0.0,50.0
0,57,155.0,0,42,32,0,0,97,0.0,4,6,34,10,18,0.0,1,1,40.0,90.0,7.0,4.0,1.0,50.0
1,58,184.0,7,66,39,9,2,85,22.0,0,5,57,3,44,0.0,3,3,95.0,78.0,5.0,4.0,3.0,100.0
1,78,174.0,2,98,18,0,0,95,15.0,6,6,20,2,55,0.0,1,1,23.0,57.0,1.0,4.0,0.0,75.0
0,73,337.0,4,110,6,2,0,67,26.0,6,5,9,2,67,0.0,1,1,34.862218549886386,82.0,4.101935749588138,3.0,1.0920840064620356,100.0
1,62,185.0,9,52,14,1,0,76,3.0,4,5,17,1,65,0.0,5,5,26.0,70.0,3.0,4.0,1.0,100.0
0,72,188.0,4,57,36,0,0,97,34.0,6,6,36,5,56,0.0,3,3,6.0,60.0,2.0,13.0,0.0,65.0
0,80,483.0,35,110,28,0,0,90,25.0,6,6,29,0,31,0.0,6,6,0.0,68.5286090866801,3.0,1.0,0.0,44.0
1,74,155.0,11,68,18,0,0,91,7.0,4,6,23,2,26,0.0,0,0,1.0,68.5286090866801,3.0,1.0,0.0,36.0
1,63,170.0,2,76,53,3,2,94,22.0,5,2,62,4,44,0.0,4,3,34.0,3.0,6.0,2.0,2.0,57.0
1,57,162.0,6,66,25,1,0,80,7.0,4,5,31,1,40,0.0,1,1,47.0,68.0,6.0,3.0,1.0,82.0
1,61,8.0,2,5,1,0,0,100,15.0,7,8,2,2,50,0.0,2,2,92.0,68.5286090866801,1.0,1.0,1.0,100.0
1,69,190.0,8,61,23,0,0,96,1.0,4,6,23,2,30,0.0,0,0,41.0,70.0,6.0,3.0,1.0,75.0
0,64,88.0,8,38,3,1,1,75,72.0,6,3,4,1,75,0.0,0,0,120.0,91.0,1.0,3.0,1.0920840064620356,100.0
1,55,142.0,2,53,21,1,0,75,6.0,4,5,24,3,42,0.0,1,1,96.0,41.0,4.0,3.0,2.0,78.0
0,78,297.0,5,71,21,0,0,95,15.0,6,6,22,2,14,0.0,2,2,42.0,68.5286090866801,2.0,2.485067169978905,0.0,40.0
1,61,222.0,2,50,8,1,1,82,7.0,2,4,11,1,9,0.0,4,4,30.0,68.5286090866801,5.0,2.485067169978905,1.0,75.0
0,52,195.0,4,86,12,5,3,61,2.0,4,4,19,1,67,0.0,2,2,25.0,82.0,1.0,4.0,0.0,71.0
1,76,104.0,8,64,11,1,1,92,79.0,6,2,12,1,42,0.0,0,0,12.0,68.5286090866801,1.0,1.0,0.0,60.0
0,82,292.0,6,89,33,0,0,100,15.0,7,8,37,3,32,0.0,0,0,10.0,40.0,1.0,4.0,0.0,29.0
1,81,329.0,12,111,19,0,0,95,1.0,4,6,20,0,55,0.0,0,0,1.0,86.0,2.0,4.0,0.0,67.0
0,71,141.0,13,52,19,1,1,95,15.0,6,4,21,0,33,0.0,4,4,23.0,42.0,4.0,2.0,0.0,75.0
1,71,324.0,5,91,55,0,0,93,44.0,6,6,59,2,8,0.0,0,0,38.0,83.0,10.0,2.0,2.0,62.0
0,88,152.0,25,75,16,0,0,100,15.0,7,8,18,0,11,0.0,1,1,0.0,68.5286090866801,3.0,1.0,0.0,50.0
0,87,321.0,8,96,40,0,0,100,15.0,7,8,41,2,10,0.0,1,0,2.0,68.5286090866801,8.0,1.0,0.0,38.0
1,66,175.0,14,84,6,1,0,57,1.0,4,5,7,0,29,0.0,0,0,112.0,91.0,2.0,1.0,1.0920840064620356,80.0
1,61,105.0,8,53,44,1,0,89,6.0,4,5,45,3,36,0.0,7,7,39.0,60.0,5.0,4.0,1.0,64.0
1,82,163.0,4,71,25,0,0,100,15.0,6,8,28,4,29,0.0,0,0,18.0,98.0,4.0,2.0,0.0,55.0
1,85,162.0,1,65,24,0,0,100,15.0,7,8,27,8,26,0.0,4,4,1.0,68.5286090866801,2.0,1.0,0.0,30.0
1,72,69.0,5,47,17,1,0,89,36.0,6,5,18,1,11,0.0,2,2,17.0,68.5286090866801,9.0,1.0,0.0,71.0
0,68,253.0,11,99,36,1,1,85,10.0,4,2,40,2,28,0.0,0,0,44.0,68.5286090866801,9.0,1.0,1.0,63.0
1,68,117.0,8,60,31,0,0,100,15.0,7,8,31,1,42,0.0,2,2,68.0,76.0,6.0,7.0,1.0,100.0
1,67,79.0,4,43,12,1,1,93,28.0,6,2,14,2,36,0.0,4,4,74.0,47.0,6.0,1.0,1.0,100.0
1,66,198.0,10,70,37,1,0,78,5.0,4,5,40,4,50,0.0,2,2,1.0,78.0,4.0,3.0,0.0,39.0
0,68,248.0,10,89,25,1,1,93,37.0,6,6,29,2,36,0.0,2,2,44.0,68.5286090866801,8.0,3.0,4.0,85.0
1,65,166.0,6,78,16,0,0,78,13.0,6,6,18,1,56,0.0,0,0,51.0,3.0,3.0,2.0,1.0,83.0
1,80,154.0,14,69,39,0,0,98,71.0,6,6,41,0,27,0.0,1,1,10.0,59.0,3.0,3.0,0.0,55.0
0,60,429.0,29,155,13,1,0,94,2.0,3,2,16,0,25,0.0,0,0,4.0,68.5286090866801,3.0,1.0,0.0,71.0
0,65,227.0,3,90,24,4,4,100,15.0,0,8,29,3,44,0.0,2,2,2.0,68.5286090866801,2.0,5.0,0.0,47.0
1,66,157.0,18,42,16,0,0,100,15.0,7,8,16,0,25,0.0,3,3,93.0,53.0,11.0,3.0,5.0,100.0
1,77,330.0,8,72,16,0,0,100,15.0,7,8,16,3,56,0.0,0,0,0.0,68.5286090866801,0.0,3.0,0.0,43.0
1,67,92.0,4,30,14,0,0,100,15.0,7,8,14,3,29,0.0,1,1,44.0,95.0,6.0,2.0,1.0,82.0
0,80,234.0,0,62,27,0,0,100,15.0,7,8,35,4,26,0.0,3,3,22.0,68.5286090866801,4.0,1.0,2.0,38.0
0,75,422.0,1,91,55,0,0,100,15.0,7,8,57,4,33,0.0,4,4,2.0,11.0,12.0,2.0,1.0,57.0
0,73,188.0,2,58,23,0,0,100,15.0,7,8,25,5,40,0.0,4,4,43.0,87.0,5.0,3.0,2.0,62.0
0,84,411.0,23,91,10,0,0,100,15.0,6,8,11,0,36,0.0,0,0,17.0,68.5286090866801,2.0,2.485067169978905,0.0,100.0
0,75,221.0,6,43,58,0,0,100,15.0,7,8,59,10,5,0.0,2,2,15.0,95.0,6.0,2.0,2.0,27.0
1,73,85.0,6,38,10,0,0,100,15.0,7,8,10,2,50,0.0,1,1,81.0,68.5286090866801,1.0,1.0,0.0,50.0
1,65,87.0,2,46,18,1,1,100,15.0,7,8,20,3,16,0.0,4,4,39.0,68.5286090866801,3.0,1.0,1.0,40.0
1,70,213.0,4,90,36,0,0,97,45.0,6,6,36,1,39,0.0,1,1,93.0,67.0,5.0,4.0,3.0,100.0
0,65,305.0,8,93,25,3,2,85,36.0,6,4,28,1,33,0.0,2,2,70.0,68.5286090866801,5.0,1.0,2.0,88.0
0,91,428.0,22,132,9,0,0,100,15.0,7,8,12,0,25,0.0,0,0,1.0,68.5286090866801,2.0,1.0,0.0,80.0
0,89,270.0,2,122,14,0,0,100,15.0,7,8,15,1,33,0.0,1,1,2.0,68.5286090866801,2.0,2.0,0.0,57.0
1,73,190.0,18,88,28,0,0,89,12.0,6,6,28,0,39,0.0,3,3,21.0,62.0,3.0,2.0,0.0,63.0
0,68,310.0,3,96,33,1,1,97,68.0,6,2,34,4,26,0.0,4,4,73.0,89.0,6.0,4.0,3.0,71.0
1,71,83.0,11,46,22,0,0,95,8.0,4,6,22,2,14,0.0,1,1,34.0,68.5286090866801,3.0,2.0,0.0,71.0
0,86,333.0,6,93,32,0,0,100,15.0,7,8,32,3,22,0.0,0,0,6.0,68.5286090866801,6.0,2.0,0.0,44.0
1,81,146.0,16,63,3,0,0,100,15.0,7,8,3,0,67,0.0,1,0,34.862218549886386,86.0,4.101935749588138,2.0,1.0920840064620356,100.0
0,74,340.0,4,126,49,0,0,96,15.0,6,6,51,4,29,0.0,2,2,28.0,68.5286090866801,12.0,1.0,2.0,74.0
1,69,80.0,7,46,6,3,2,75,50.0,6,4,9,2,50,0.0,1,0,30.0,93.0,1.0,2.0,0.0,75.0
0,86,130.0,9,49,17,0,0,100,15.0,7,8,17,1,24,0.0,0,0,7.0,132.0,1.0,4.0,0.0,50.0
0,86,166.0,2,77,9,0,0,100,15.0,6,8,10,1,40,0.0,5,5,7.0,68.5286090866801,1.0,1.0,0.0,33.0
1,64,460.0,3,130,23,0,0,96,0.0,4,6,23,6,9,0.0,0,0,34.0,92.0,7.0,1.0,3.0,67.0
0,77,126.0,3,66,55,0,0,100,15.0,7,8,58,2,41,0.0,0,0,59.0,67.0,4.0,6.0,1.0,91.0
1,73,107.0,10,70,20,0,0,95,15.0,6,6,21,1,86,0.0,4,4,81.0,93.0,2.0,3.0,2.0,83.0
